"external_id","source_system","record_type","country_code","provider_name","legal_name","ico","id_zz","primary_specialty","kod_pzs_primary","kod_pzs_all","kod_pzs_count","kod_pzs_description","weekly_office_hours","insurance_vszp","insurance_dovera","insurance_union","street","building_number","orientation_number","city","district","region","country","address_full","primary_phone","phone_2","phone_3","phone_4","phone_5","phone_6","phones_all","primary_email","email_2","email_3","email_4","email_5","emails_all","primary_contact_person","contact_person_2","contact_person_3","contact_person_4","contact_person_5","contact_person_6","contact_persons_all","website_primary","websites_all","source_urls","source_files","notes","contact_enriched_from_web","contact_enriched_source_url","contact_enriched_note","import_tags","data_quality_flags"
"64-36719528-A0003","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO LIFE s.r.o.","PRO LIFE s.r.o.","36719528","64-36719528-A0003","gynecology_obstetrics","P78954009202","P78954009202 | P78954247202 | P78954271202","3","P78954009202 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02 | P78954247202 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02 | P78954271202 – nezistené v lokálnom číselníku; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","6","0","1","1","","168","","Moča","Komárno","NR","SK","Moča, Komárno, NR, SK","421357725920","421910393985","421911550911","","","","421357725920 | 421910393985 | 421911550911","prolife.urban@gmail.com","","","","","prolife.urban@gmail.com","MUDr. Eva Urbanová","","","","","","MUDr. Eva Urbanová","https://www.abczeny.sk/","https://www.abczeny.sk/ | https://www.e-vuc.sk/e-vuc/poskytovatelia/pro-life.html?page_id=114025","https://www.e-vuc.sk/e-vuc/poskytovatelia/pro-life.html?page_id=114025 | https://www.abczeny.sk/ | PDF row","gyn_rows_551_560_corrected.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","incomplete_address"
"51-35875704-A0028","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO SANUS, a.s.","PRO SANUS, a.s.","35875704","51-35875704-A0028","gynecology_obstetrics","P27399009207","P27399009207","1","P27399009207 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 07","30","1","1","1","Jelačičova","17983","7","Bratislava - mestská časť Ružinov","Bratislava II","BA","SK","Jelačičova 17983/7, Bratislava - mestská časť Ružinov, Bratislava II, BA, SK","421232323838","","","","","","421232323838","","","","","","","MUDr. Andrea Durechová, PhD.","MUDr. Peter Hrúzik","","","","","MUDr. Andrea Durechová, PhD. | MUDr. Peter Hrúzik","https://www.procare.sk/","https://www.procare.sk/ | https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gynekologicka-ambulancia-mudr.-andrea-durechova-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151675","https://www.procare.sk/ | https://www.e-vuc.sk/bsk/zdravotvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gynekologicka-ambulancia-mudr.-andrea-durechova-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151675 | https://www.menstruacny-kalendar.sk/gynekologie/bratislava/gynekologicka-ambulancia-bratislava-ruzinov-pro-sanus-as/1012 | e-VÚC PRO SANUS gynekologické ambulancie | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","PRO SANUS má viac gynekologických ambulancií v Ružinove; k jednotlivým ID som priradil dostupné mená z e-VÚC.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"51-35875704-A0097","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO SANUS, a.s.","PRO SANUS, a.s.","35875704","51-35875704-A0097","gynecology_obstetrics","P27399009212","P27399009212","1","P27399009212 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 12","27.5","1","1","1","Metodova","17764","8","Bratislava - mestská časť Ružinov","Bratislava II","BA","SK","Metodova 17764/8, Bratislava - mestská časť Ružinov, Bratislava II, BA, SK","421232323838","","","","","","421232323838","","","","","","","","","","","","","","https://www.procare.sk/","https://www.procare.sk/","https://www.procare.sk/ | fileciteturn173file11 | pôvodný CSV | PRO SANUS centrálny kontakt","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Osobu k tomuto konkrétnemu ID som nepotvrdil v rýchlo dostupných zdrojoch.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"68-37886428-A0006","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO VITAE n. o.","PRO VITAE n. o.","37886428","68-37886428-A0006","gynecology_obstetrics","P51435009201","P51435009201","1","P51435009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","24","1","1","1","Nemocničná","42","33","Gelnica","Gelnica","KE","SK","Nemocničná 42/33, Gelnica, Gelnica, KE, SK","421534163225","421534821444","","","","","421534163225 | 421534821444","provitae@provitaegelnica.sk","","","","","provitae@provitaegelnica.sk","","","","","","","","https://nemocnica-gelnica.sk/gynekologicka-ambulancia/","https://nemocnica-gelnica.sk/gynekologicka-ambulancia/ | https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/gelnica/primarna-gynekologicko-porodnicka-ambulancia-gelnica-pro-vitae-n.-o..html?page_id=91996","https://nemocnica-gelnica.sk/gynekologicka-ambulancia/ | https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/gelnica/primarna-gynekologicko-porodnicka-ambulancia-gelnica-pro-vitae-n.-o..html?page_id=91996","gyn_rows_561_580_corrected_v2.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"64-43847811-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO-FEM BG, s.r.o.","PRO-FEM BG, s.r.o.","43847811","64-43847811-A0001","gynecology_obstetrics","P74775009201","P74775009201","1","P74775009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","42.5","1","1","1","Nábrežná ul.","3043","3","Levice","Levice","NR","SK","Nábrežná ul. 3043/3, Levice, Levice, NR, SK","421917506271","421366317878","","","","","421917506271 | 421366317878","","","","","","","MUDr. Gabriel Bende","","","","","","MUDr. Gabriel Bende","https://lvsanat.sk/doktori/mudr-bende-gabriel/","https://lvsanat.sk/doktori/mudr-bende-gabriel/","https://lvsanat.sk/doktori/mudr-bende-gabriel/ | https://www.azet.sk/firma/649308/pro-fem-bg-s-r-o/ | e-VÚC | Azet | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Telefóny sú potvrdené verejnými profilmi; osobu/e-mail som spoľahlivo nepotvrdil.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"64-47687045-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PRO-FEMME, s.r.o.","PRO-FEMME, s.r.o.","47687045","64-47687045-A0001","gynecology_obstetrics","P20115009201","P20115009201 | P20115247201","2","P20115009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P20115247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","35","1","1","1","Moyzesova","1333","1A","Topoľčany","Topoľčany","NR","SK","Moyzesova 1333/1A, Topoľčany, Topoľčany, NR, SK","","","","","","","","","","","","","","MUDr. Ľudmila Košecká","Bc. Helena Gabrišová","","","","","MUDr. Ľudmila Košecká | Bc. Helena Gabrišová","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/topolcany/primarna-gynekologicko-porodnicka-ambulancia-mudr.-ludmila-kosecka-topolcany-pro-femme.html?page_id=89131","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/topolcany/primarna-gynekologicko-porodnicka-ambulancia-mudr.-ludmila-kosecka-topolcany-pro-femme.html?page_id=89131","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/topolcany/primarna-gynekologicko-porodnicka-ambulancia-mudr.-ludmila-kosecka-topolcany-pro-femme.html?page_id=89131 | https://www.e-vuc.sk/e-vuc/poskytovatelia/pro-femme.html?page_id=113946 | e-VÚC | ZZZ","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","e-VÚC potvrdzuje osoby, ale v rýchlo dostupnom zdroji nebol spoľahlivý telefón/e-mail.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_phone | missing_email"
"61-35958481-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PROFEM, s.r.o.","PROFEM, s.r.o.","35958481","61-35958481-A0001","gynecology_obstetrics","P89987009201","P89987009201","1","P89987009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","31","1","1","1","Učiteľská","10590","20","Bratislava - mestská časť Podunajské Biskupice","Bratislava II","BA","SK","Učiteľská 10590/20, Bratislava - mestská časť Podunajské Biskupice, Bratislava II, BA, SK","421245243461","421911487732","","","","","421245243461 | 421911487732","profem@profem.sk","dusan.taborsky@gmail.com","","","","profem@profem.sk | dusan.taborsky@gmail.com","MUDr. Dušan Táborský","","","","","","MUDr. Dušan Táborský","https://www.profem.sk/","https://www.profem.sk/","https://www.profem.sk/ | https://www.e-vuc.sk/buxus/generate_page.php?page_id=60972 | https://www.zzz.sk/zariadenie/1451-profem-sro-gynekologicka-ambulancia-mudr-dusan-taborsky","gyn_rows_561_580_corrected_v2.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"61-35976331-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Proferax s.r.o.","Proferax s.r.o.","35976331","61-35976331-A0001","gynecology_obstetrics","P77843009201","P77843009201 | P77843229202","2","P77843009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P77843229202 – súvisiaci výkon/útvar podľa číselníka; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","35.5","1","1","1","Limbová","2645","5","Bratislava - mestská časť Nové Mesto","Bratislava III","BA","SK","Limbová 2645/5, Bratislava - mestská časť Nové Mesto, Bratislava III, BA, SK","421259542428","421254774503","","","","","421259542428 | 421254774503","","","","","","","MUDr. Anna Čukášová","","","","","","MUDr. Anna Čukášová","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60948","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60948","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60948 | https://www.zzz.sk/zariadenie/8342-gynekologicka-ambulancia-proferax-sro-mudr-anna-cukasova | https://www.azet.sk/firma/399277/proferax-sro/ | e-VÚC | ZZZ | Azet | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Onkologicko-gynekologická ambulancia.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"68-36588032-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PROFESGYN s.r.o.","PROFESGYN s.r.o.","36588032","68-36588032-A0001","gynecology_obstetrics","P85263009201","P85263009201","1","P85263009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","35","1","1","1","Špitálska","2198","1","Rožňava","Rožňava","KE","SK","Špitálska 2198/1, Rožňava, Rožňava, KE, SK","421587342128","421918296471","421949773180","421949775351","","","421587342128 | 421918296471 | 421949773180 | 421949775351","","","","","","","MUDr. Viera Reiserová","","","","","","MUDr. Viera Reiserová","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/profesgyn-gynekologicko-porodnicka-ambulanciamudr.-viera-reiserova-roznava-profesgyn.html?page_id=81087","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/profesgyn-gynekologicko-porodnicka-ambulanciamudr.-viera-reiserova-roznava-profesgyn.html?page_id=81087","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/profesgyn-gynekologicko-porodnicka-ambulanciamudr.-viera-reiserova-roznava-profesgyn.html?page_id=81087 | https://www.azet.sk/firma/74716/profesgyn-sro/ | https://www.e-vuc.sk/e-vuc/poskytovatelia/profesgyn.html?page_id=112192 | e-VÚC | Azet | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","V zdrojoch sú viaceré kontaktné čísla; ponechané všetky nájdené.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-35958782-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Profi Group 3 s.r.o.","Profi Group 3 s.r.o.","35958782","61-35958782-A0001","gynecology_obstetrics","P65514009201","P65514009201","1","P65514009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","1","1","1","","327","","Kráľová pri Senci","Senec","BA","SK","Kráľová pri Senci, Senec, BA, SK","421245901107","","","","","","421245901107","","","","","","","","","","","","","","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60700","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60700","high | e-VÚC | Azet | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Osobu/e-mail som spoľahlivo nepotvrdil.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email | incomplete_address"
"67-36504408-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PROGYN s.r.o.","PROGYN s.r.o.","36504408","67-36504408-A0001","gynecology_obstetrics","N30461009201","N30461009201","1","N30461009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32.5","1","1","1","Ul. 1. mája","","","Humenné","Humenné","PO","SK","Ul. 1. mája, Humenné, Humenné, PO, SK","421577720100","","","","","","421577720100","v.dronin@zoznam.sk","","","","","v.dronin@zoznam.sk","MUDr. Vladimír Dronin","","","","","","MUDr. Vladimír Dronin","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/humenne/primarna-gynekologicko-porodnicka-ambulancia-humenne-progyn.html?page_id=99878","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/humenne/primarna-gynekologicko-porodnicka-ambulancia-humenne-progyn.html?page_id=99878","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/humenne/primarna-gynekologicko-porodnicka-ambulancia-humenne-progyn.html?page_id=99878 | https://vysetrenie.zoznam.sk/ambulancia/3067/mudr-vladimir-dronin","gyn_rows_561_580_corrected_v2.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"65-44325622-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Progynea, s. r. o.","Progynea, s. r. o.","44325622","65-44325622-A0001","gynecology_obstetrics","P11026009201","P11026009201","1","P11026009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","P. Mudroňa","488","14","Martin","Martin","ZA","SK","P. Mudroňa 488/14, Martin, Martin, ZA, SK","421434220831","","","","","","421434220831","","","","","","","","","","","","","","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/primarna-gynekologicko-porodnicka-ambulancia-martin-progynea-s.-r.-o..html?page_id=73864","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/primarna-gynekologicko-porodnicka-ambulancia-martin-progynea-s.-r.-o..html?page_id=73864","high | e-VÚC | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Osobu/e-mail som spoľahlivo nepotvrdil.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"67-45971641-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PULSE gynecologia, s.r.o.","PULSE gynecologia, s.r.o.","45971641","67-45971641-A0001","gynecology_obstetrics","P55430009201","P55430009201","1","P55430009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Tatranské námestie","4914","8","Poprad","Poprad","PO","SK","Tatranské námestie 4914/8, Poprad, Poprad, PO, SK","421948070737","","","","","","421948070737","","","","","","","","","","","","","","https://www.zdraviezien.sk/","https://www.zdraviezien.sk/ | https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poprad/gynekologicko-porodnicka-ambulancia-poprad-pulse-gynecologia.html?page_id=99920","high | oficiálny web zdraviezien.sk | e-VÚC | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Oficiálny web potvrdzuje ambulanciu a adresu; osoba/e-mail neboli jednoznačne potvrdené.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-36263362-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","PULSE s.r.o.","PULSE s.r.o.","36263362","62-36263362-A0001","gynecology_obstetrics","P82871009201","P82871009201","1","P82871009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Starohájska ulica","6755","2","Trnava","Trnava","TT","SK","Starohájska ulica 6755/2, Trnava, Trnava, TT, SK","421335501430","4213355012","","","","","421335501430 | 4213355012","","","","","","","MUDr. Peter Ilavský","","","","","","MUDr. Peter Ilavský","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-trnava-pulse.html?page_id=86817","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-trnava-pulse.html?page_id=86817","high | Azet | ZZZ | pôvodný CSV","gyn_rows_561_580_corrected_v2.csv | gyn_next_20_completed_batch27_with_persons.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","Druhé číslo je uvedené v skrátenej forme podľa ZZZ/Azet; odporúčané overiť pred importom.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
